,RELIANCE.NS,TCS.NS,INFY.NS,HDFCBANK.NS,ICICIBANK.NS,LT.NS,SBIN.NS,BHARTIARTL.NS,HINDUNILVR.NS,KOTAKBANK.NS,ITC.NS,BAJFINANCE.NS,ADANIENT.NS,ASIANPAINT.NS,MARUTI.NS,WIPRO.NS,HCLTECH.NS,AXISBANK.NS,SUNPHARMA.NS,TITAN.NS,Gold,Silver,Platinum,FD_Rate,RELIANCE.NS_ROI,TCS.NS_ROI,INFY.NS_ROI,HDFCBANK.NS_ROI,ICICIBANK.NS_ROI,LT.NS_ROI,SBIN.NS_ROI,BHARTIARTL.NS_ROI,HINDUNILVR.NS_ROI,KOTAKBANK.NS_ROI,ITC.NS_ROI,BAJFINANCE.NS_ROI,ADANIENT.NS_ROI,ASIANPAINT.NS_ROI,MARUTI.NS_ROI,WIPRO.NS_ROI,HCLTECH.NS_ROI,AXISBANK.NS_ROI,SUNPHARMA.NS_ROI,TITAN.NS_ROI,Gold_ROI,Silver_ROI,Platinum_ROI,FD_Rate_ROI
2023-10-04,1148.5738525390625,3346.023681640625,1342.457275390625,744.41015625,915.0510864257812,2976.376220703125,565.2313232421875,911.5077514648438,2411.84765625,1718.1837158203125,408.21405029296875,776.6893310546875,2462.697021484375,3100.087646484375,9927.6142578125,194.2620391845703,1141.93701171875,993.9328002929688,1103.59228515625,3146.851806640625,1818.5,20.95599937438965,864.5,5.459043381384101,-0.001725447674258196,0.0068016511610755614,0.007217404859191756,0.014256824419969893,-0.01090079614446382,-0.014805191635696269,-0.027697152821764992,-0.0011347653207531838,0.015776160334016964,-0.0028951074681489164,-0.008300221955093834,-0.014251405561576669,0.03254787808958293,0.000963049697841889,-0.0209773972668702,-0.0013564786307355137,0.0006861115574177123,-0.043705984276808274,-0.015462588815930989,-0.009260884079148712,-0.003343185173494634,-0.010482582271636232,-0.004376353617863704,-0.025128221112543536
2023-10-05,1148.549072265625,3394.827880859375,1360.2098388671875,747.4276123046875,925.6769409179688,3043.517333984375,570.9197998046875,916.0443725585938,2423.10009765625,1730.3563232421875,408.167236328125,776.3778076171875,2464.095947265625,3135.63720703125,10006.3125,195.17359924316406,1138.1600341796875,1001.6203002929688,1098.9764404296875,3196.39013671875,1816.5999755859375,20.847999572753906,852.7999877929688,5.449309923165356,-2.1574819401237733e-05,0.014585730366026617,0.01322393181667314,0.004053485876506668,0.011612307388970455,0.022558006213807547,0.01006397969926831,0.0049770515790561465,0.0046654859717571995,0.007084578505659689,-0.000114679945019458,-0.0004010914339159788,0.0005680462391621788,0.011467275961436041,0.00792720588690976,0.004692425048249849,-0.0033075182784185753,0.007734426309036202,-0.004182563423691388,0.0157421871514849,-0.0010448305823824722,-0.005153645965829234,-0.013533848706803076,-0.0017829970452216681
2023-10-06,1150.4847412109375,3425.14013671875,1374.384033203125,746.600341796875,929.9568481445312,3041.207275390625,572.9445190429688,913.282958984375,2403.721435546875,1739.984619140625,413.8771667480469,807.7902221679688,2475.835205078125,3125.3681640625,10096.3759765625,195.67738342285156,1140.232666015625,999.3240356445312,1107.0291748046875,3289.05712890625,1830.199951171875,21.540000915527344,871.7000122070312,5.332130417910669,0.0016853167113655143,0.008928952195273565,0.01042059388994132,-0.0011068235829040374,0.004623543093034366,-0.0007590095078334747,0.0035464162198857174,-0.0030144976127148837,-0.007997466604090842,0.005564342886554607,0.013989193427891067,0.04046021697501945,0.0047641236639046625,-0.0032749461403643876,0.009000665985846368,0.002581210684442281,0.001821037265142822,-0.002292550028953899,0.007327485903020348,0.028991139449149772,0.00748649992772954,0.03319269747481224,0.022162317875936477,-0.021503549423120494
2023-10-09,1140.6822509765625,3441.171875,1371.3634033203125,737.937255859375,923.4632568359375,3022.529541015625,564.12255859375,911.8036499023438,2415.16552734375,1715.43994140625,412.2859191894531,793.8616333007812,2440.36767578125,3083.3642578125,10040.26953125,194.59788513183594,1151.195556640625,994.6316528320312,1102.855712890625,3247.0712890625,1849.5,21.740999221801758,879.2000122070312,5.496652360791819,-0.008520313119544265,0.004680607987213037,-0.002197806297103644,-0.011603377942006055,-0.006982680241077732,-0.0061415525755642575,-0.015397582411565303,-0.0016197708141585387,0.004760989201010091,-0.014106261322296976,-0.0038447338641477424,-0.017242829245698976,-0.01432548063947403,-0.013439666639274095,-0.0055570875572328315,-0.005516724887325686,0.009614608449438844,-0.004695556841553983,-0.003769965606189918,-0.012765311819838199,0.01054532255656948,0.00933139729485899,0.00860387736029855,0.030854823492036054
2023-10-10,1145.719970703125,3432.23388671875,1389.6737060546875,742.1227416992188,935.8600463867188,3023.8076171875,570.437744140625,935.2755126953125,2419.878173828125,1752.1572265625,415.9833068847656,799.3895263671875,2496.016845703125,3082.0927734375,10167.8701171875,195.62940979003906,1162.4351806640625,1010.6056518554688,1106.2435302734375,3248.760498046875,1861.0,21.775999069213867,880.5,5.489969255409489,0.004416409321920778,-0.0025973675846254762,0.013351896871421909,0.005671872244706666,0.013424236924440613,0.00042284985292329047,0.01119470485742946,0.025742233863049968,0.0019512726688999393,0.02140400504266604,0.008968018365947295,0.006963295408825676,0.02280360065171716,-0.00041236917492903924,0.012708880527594113,0.005300800969672892,0.00976343589809936,0.016060215837646385,0.003071859122833809,0.0005202254074510027,0.00621789672884554,0.0016098545910903095,0.001478603019698932,-0.0012158501108785469
2023-10-11,1163.910400390625,3414.263671875,1388.9765625,749.3013305664062,937.7293701171875,3036.2919921875,567.2560424804688,942.425537109375,2458.539306640625,1767.4228515625,419.5871276855469,801.2041625976562,2486.32568359375,3094.2197265625,10204.2294921875,202.05841064453125,1147.5107421875,1017.444580078125,1108.4530029296875,3259.989990234375,1872.800048828125,21.957000732421875,881.5999755859375,5.429400762718511,0.015876854862132417,-0.005235719778097558,-0.000501659887245598,0.009673047952621472,0.001997439400993839,0.004128693548173468,-0.0055776492576758985,0.007644832262802659,0.015976478994122356,0.008712474410729198,0.008663378412392841,0.002270027528025409,-0.0038826509228325756,0.0039346489597957834,0.0035759086790987382,0.03286316132831035,-0.012838942527562347,0.006767158099798776,0.0019972750988237475,0.0034565466411731194,0.00634070329292058,0.008311979745806441,0.0012492624485378467,-0.011032574113470361
2023-10-12,1166.0693359375,3350.563720703125,1362.1153564453125,754.2899169921875,938.86083984375,3029.4599609375,565.0384521484375,937.2479248046875,2459.1162109375,1759.889892578125,421.8804931640625,792.5364379882812,2504.0595703125,3089.525390625,10369.66015625,200.11532592773438,1127.3814697265625,1016.795654296875,1110.073486328125,3264.4619140625,1869.300048828125,21.79199981689453,867.0,5.507160109591474,0.0018548984063984086,-0.01865700991303143,-0.019338847594620567,0.006657650563639539,0.0012066058317241612,-0.002250123264685655,-0.003909328708662674,-0.005493921907685495,0.0002346532737209639,-0.004262114738255995,0.005465767005689237,-0.01081837191318702,0.007132567883511243,-0.0015171307639212372,0.016211970162877565,-0.009616450562977219,-0.01754168542471779,-0.0006377996344529846,0.0014619324357050267,0.0013717599874605302,-0.0018688594130430447,-0.0075147292445867375,-0.016560771313808065,0.014321902226651861
2023-10-13,1166.0198974609375,3377.330078125,1330.1885986328125,747.4276123046875,935.9584350585938,3037.177001953125,555.4934692382812,941.0448608398438,2471.089599609375,1758.0439453125,419.6807556152344,796.22998046875,2452.306640625,3079.452392578125,10513.3828125,197.21266174316406,1156.999755859375,992.4352416992188,1124.70556640625,3263.219482421875,1927.4000244140625,22.726999282836914,875.5,5.5199071908666895,-4.239754450174882e-05,0.00798861315679078,-0.023439099824715814,-0.00909770173630875,-0.0030914110611315326,0.0025473322358209316,-0.016892625402507577,0.004051154379400179,0.004868980416061985,-0.0010488992938761932,-0.005214124816083077,0.0046604071477700515,-0.020667611226613647,-0.0032603706955900424,0.013859919619774175,-0.01450495693477527,0.026271751778921937,-0.023958021943456975,0.013181181478826742,-0.00038059308802862457,0.03108113950051017,0.04290562930426933,0.009803921568627416,0.002314637857180557
2023-10-16,1163.4140625,3333.06640625,1332.97705078125,744.4345092773438,936.056884765625,3049.267822265625,555.0113525390625,933.5003051757812,2460.366455078125,1745.821533203125,420.2424011230469,794.682373046875,2427.1298828125,3043.51171875,10490.7919921875,196.80487060546875,1170.5882568359375,1003.1677856445312,1114.8853759765625,3280.759033203125,1921.0999755859375,22.610000610351562,890.4000244140625,5.628378012729766,-0.002234811744303733,-0.013106113661112473,0.0020962833024606997,-0.0040045390056095975,0.00010518598192343909,0.0039809402957828866,-0.0008679070518684551,-0.008017211482701625,-0.004339439789210808,-0.006952279061034794,0.0013382684345131235,-0.0019436688643197364,-0.010266561854631484,-0.01167112500740286,-0.002148767976529964,-0.0020677736109377953,0.011744601420826895,0.010814351903643216,-0.008731343315980689,0.005374922182136643,-0.003268677362417427,-0.005148003527843947,0.01701887425935178,0.019650841601567937
2023-10-17,1168.972900390625,3316.987548828125,1340.6915283203125,750.0800170898438,938.5165405273438,3014.272216796875,555.7826538085938,940.5025024414062,2458.298583984375,1767.5726318359375,424.4546203613281,800.319091796875,2426.180419921875,3044.97900390625,10536.16796875,197.38058471679688,1176.576171875,1006.4124755859375,1116.3583984375,3287.76513671875,1922.699951171875,22.863000869750977,896.9000244140625,5.432870698853107,0.00477803910903396,-0.004824043526923005,0.005787404617762171,0.007583619166151134,0.002627677656934946,-0.01147672408871847,0.0013897035907513011,0.007501012294052201,-0.0008404728041556675,0.012458947389029529,0.010023308516762253,0.007093046154261984,-0.0003911875080722105,0.00048210268000969947,0.004325314675602376,0.0029253041835648474,0.005115304210592031,0.0032344439163998207,0.0013212322025906165,0.0021355129848670273,0.0008328434783564376,0.011189750224225303,0.007300089647096941,-0.03473599559846152
2023-10-18,1153.4627685546875,3298.260498046875,1338.925537109375,739.6406860351562,928.5301513671875,2993.92333984375,552.1189575195312,939.7135009765625,2450.701171875,1749.4632568359375,422.76971435546875,777.9254760742188,2404.15087890625,3028.25537109375,10573.06640625,195.4854736328125,1169.482421875,991.2371826171875,1132.6597900390625,3262.22607421875,1955.300048828125,22.944000244140625,884.5999755859375,5.529844309902216,-0.013268170571580029,-0.005645800747086316,-0.001317224114297244,-0.013917623209307672,-0.01064061071800071,-0.006750842488522424,-0.006591958680171817,-0.0008389147958623999,-0.003090516407921906,-0.010245335707189662,-0.0039695786664427635,-0.027980859075069864,-0.009079926964514207,-0.005492199713379331,0.003502073771929126,-0.009601304437837688,-0.006029146407661279,-0.015078601802819391,0.01460229226060239,-0.007767909640129744,0.016955374465152717,0.0035428146484837164,-0.013713957512890618,0.017849423706987944
2023-10-19,1144.603271484375,3276.829833984375,1332.5123291015625,737.3045654296875,920.6591796875,3002.573974609375,550.720947265625,929.949951171875,2450.55712890625,1734.5467529296875,421.59967041015625,775.4531860351562,2400.004638671875,3033.487548828125,10556.650390625,189.65615844726562,1167.5479736328125,989.7896118164062,1120.9737548828125,3264.11376953125,1968.4000244140625,22.886999130249023,889.2999877929688,5.591952037696537,-0.007680782866891889,-0.006497565633518221,-0.004789816782237222,-0.003158453353873103,-0.008476807853894819,0.002889397550865924,-0.0025320816010140357,-0.010389921816107872,-5.8776227148005233e-05,-0.008526331632267459,-0.0027675680295508043,-0.0031780551159461545,-0.0017246173153081523,0.001727786165037104,-0.0015526257940927657,-0.029819684691744897,-0.0016541063003632228,-0.0014603677365685463,-0.010317339115434643,0.0005786525119819697,0.006699726517057414,-0.002484358145269705,0.005313149826754238,0.011231370055591938
2023-10-20,1141.104248046875,3313.71728515625,1326.5635986328125,741.125,917.7075805664062,2961.23779296875,542.9113159179688,932.1689453125,2399.634033203125,1765.6268310546875,410.2733459472656,768.2984619140625,2391.562255859375,3037.448486328125,10511.5205078125,188.0009307861328,1170.570556640625,978.7575073242188,1121.6612548828125,3245.779296875,1982.5,23.35099983215332,896.7000122070312,5.519038840941814,-0.003056974870395357,0.011257054238615227,-0.004464296756459207,0.005181623374441058,-0.0032059628429443876,-0.01376691531671681,-0.014180741419827392,0.002386143617544967,-0.020780211610840205,0.017918270621708476,-0.026865116976661163,-0.009226506834894121,-0.0035176527063597307,0.0013057371873934631,-0.004275019172045202,-0.008727518656311162,0.0025888298177656477,-0.011145908545091676,0.00061330606270249,-0.005616983337833559,0.007163165723966358,0.020273549156168746,0.008321179034790793,-0.013038952455814878
2023-10-23,1123.2861328125,3233.6845703125,1309.2760009765625,732.9730834960938,914.9527587890625,2908.1044921875,533.125244140625,926.3502807617188,2388.429931640625,1736.841796875,408.0268249511719,771.2355346679688,2306.539794921875,3004.34375,10342.9541015625,183.8268585205078,1150.15576171875,962.7335815429688,1102.2664794921875,3199.619873046875,1976.300048828125,23.07200050354004,896.5999755859375,5.328269875665781,-0.015614800545062035,-0.02415194416320776,-0.013031864943427562,-0.01099938135119749,-0.00300185139109721,-0.017942936196279513,-0.01802517554970684,-0.0062420707963304345,-0.004669087622308998,-0.016303011300804138,-0.005475668888279439,0.003822827845560317,-0.03555101303727026,-0.010898863462914021,-0.016036348511589305,-0.022202402127324383,-0.017440037942234476,-0.01637170153111478,-0.017291116463366896,-0.014221368616334051,-0.0031273398092686033,-0.011948067775201299,-0.00011156085617480826,-0.034565613827692965
2023-10-24,1123.2861328125,3233.6845703125,1309.2760009765625,732.9730834960938,914.9527587890625,2908.1044921875,533.125244140625,926.3502807617188,2388.429931640625,1736.841796875,408.0268249511719,771.2355346679688,2306.539794921875,3004.34375,10342.9541015625,183.8268585205078,1150.15576171875,962.7335815429688,1102.2664794921875,3199.619873046875,1975.0,22.979999542236328,884.5999755859375,5.404594481116472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006578195597859438,-0.003987558915387268,-0.01338389507779969,0.014324463143142507
2023-10-25,1120.6802978515625,3214.672119140625,1289.8814697265625,728.3252563476562,901.3260498046875,2866.62060546875,536.2587280273438,909.8804931640625,2382.46728515625,1724.170166015625,405.031494140625,760.9064331054688,2254.93701171875,2993.390625,10377.4501953125,183.20315551757812,1143.041015625,953.89794921875,1100.155029296875,3167.91943359375,1984.0999755859375,22.87700080871582,904.7999877929688,5.4325297953007485,-0.0023198318619076508,-0.0058795008475540644,-0.01481317249803249,-0.0063410611563914365,-0.014893347064617757,-0.014264923021230724,0.005877575524996459,-0.01777922233057827,-0.002496471177732773,-0.007295788759905664,-0.0073410144318460935,-0.01339292744977949,-0.02237237931759717,-0.00364576290579266,0.003335226417062964,-0.0033928828896355734,-0.00618589788492474,-0.009177650487747546,-0.0019155533027596094,-0.009907564245417055,0.004607582575158142,-0.0044821033756419215,0.022835194171977324,0.00516880855388524
2023-10-26,1105.0709228515625,3164.082763671875,1279.9014892578125,712.2159423828125,893.9962768554688,2815.99462890625,527.3885498046875,893.0162353515625,2381.6015625,1691.0447998046875,406.57598876953125,733.9439086914062,2201.186279296875,2895.103515625,10216.0400390625,181.4759521484375,1145.64501953125,970.4710083007812,1083.853515625,3081.41357421875,1987.199951171875,22.78700065612793,900.0999755859375,5.462895358821739,-0.013928481681996563,-0.0157370187670256,-0.007737129885946548,-0.022118296495205136,-0.008132210259325201,-0.01766050814883524,-0.016540855671078214,-0.018534585518868996,-0.0003633723164401248,-0.019212353202634702,0.0038132704524207472,-0.03543474367015276,-0.023836910806171563,-0.0328347087594022,-0.015553932152130079,-0.009427803600112639,0.0022781368915498756,0.017374037857618596,-0.014817469572714237,-0.02730683692825675,0.0015624089632992888,-0.003934088796884727,-0.005194531687048087,0.005589580667787031
2023-10-27,1124.5765380859375,3177.5478515625,1299.57861328125,715.014404296875,898.0301513671875,2852.66162109375,541.03125,901.9907836914062,2387.035400390625,1698.8770751953125,406.0143127441406,742.38916015625,2259.633056640625,2890.06689453125,10349.86328125,183.4430389404297,1179.964111328125,1001.12109375,1091.3167724609375,3101.18896484375,1988.5999755859375,22.770000457763672,897.2000122070312,5.5099378376205275,0.017651007578809663,0.0042556054617859385,0.015373936344779127,0.0039292323402644325,0.004512182674750509,0.013020973765756727,0.02586840423510317,0.010049703448348435,0.002281589824336905,0.004631619098163231,-0.001381478594174923,0.01150667151104412,0.02655239944636567,-0.0017397032840336113,0.013099326321726279,0.010839379921716574,0.029956130574300355,0.03158269045345796,0.006885853787754526,0.006417635980594971,0.0007045211596532486,-0.0007460480921032131,-0.0032218236391112764,0.008611272175078843
2023-10-30,1147.7548828125,3203.719970703125,1296.4716796875,722.7770385742188,909.9841918945312,2876.697021484375,544.9360961914062,913.480224609375,2384.005859375,1713.6439208984375,402.9253845214844,741.978759765625,2296.998779296875,2901.75390625,10190.1171875,183.2751007080078,1176.2904052734375,987.5931396484375,1095.1466064453125,3096.965576171875,1996.199951171875,23.281999588012695,931.7999877929688,5.541683222689223,0.020610731187770126,0.0082365775004003,-0.00239072385617789,0.010856612441223934,0.01331140219417426,0.008425605130625069,0.007217413396003014,0.012737869527832846,-0.0012691646781314292,0.008692121353999216,-0.007607929389924717,-0.0005528103219322178,0.01653619048740662,0.004043855088913251,-0.015434609077339068,-0.00091547890501531,-0.0031134049073344716,-0.01351280498035401,0.003509369672509255,-0.001361861118349461,0.0038217719396773653,0.022485688184272767,0.03856439491214969,0.005761477897617384
2023-10-31,1135.5452880859375,3194.427001953125,1288.327880859375,718.5914916992188,900.5881958007812,2879.350830078125,545.2734985351562,901.7935791015625,2388.910888671875,1735.4947509765625,401.00640869140625,740.9503784179688,2292.552734375,2929.72412109375,10184.8251953125,183.1791534423828,1186.7537841796875,980.2550659179688,1069.0250244140625,3169.7080078125,1985.199951171875,22.840999603271484,936.5,5.484511737302724,-0.010637806825655738,-0.002900680719595039,-0.006281509234423055,-0.0057909239663404,-0.01032544980170269,0.0009225193247430763,0.000619159468620456,-0.012793539688075839,0.0020574736750693656,0.012751091292448224,-0.004762608422790526,-0.0013859983646716811,-0.0019355887177423536,0.009639072005212412,-0.0005193259400384509,-0.0005235150069723415,0.008895234424544762,-0.007430259927768357,-0.023852132561536066,0.02348829195917035,-0.0055104700275854235,-0.018941671357483814,0.005044014025116672,-0.010316628195639721
2023-11-01,1140.2603759765625,3158.29833984375,1274.9117431640625,717.6181030273438,899.3091430664062,2846.173583984375,546.0930786132812,900.8566284179688,2377.610595703125,1720.5284423828125,400.7256164550781,738.8983764648438,2215.2734375,2869.921142578125,10023.5595703125,182.7713623046875,1170.8961181640625,970.2213745117188,1096.128662109375,3153.5595703125,1978.800048828125,22.684999465942383,922.5999755859375,5.522536243359762,0.0041522675846532575,-0.011309903806624888,-0.010413605026046047,-0.0013545786209815391,-0.0014202415047620542,-0.011522474353307555,0.0015030623720513336,-0.0010389857560609839,-0.004730311633780682,-0.008623655349766057,-0.0007002188250417873,-0.0027694188610933868,-0.03370884155302456,-0.020412494843814466,-0.015833911913797127,-0.0022261874783888747,-0.013362220729370766,-0.01023579653409279,0.025353604524055218,-0.005094613592229402,-0.0032238074255301896,-0.006829829693913991,-0.014842524734717033,0.006933070413253972
2023-11-02,1151.57666015625,3186.224853515625,1289.9754638671875,718.713134765625,905.114013671875,2868.5869140625,551.588623046875,911.11328125,2409.144287109375,1733.7984619140625,403.58056640625,736.6436157226562,2213.275390625,2890.311767578125,10097.896484375,184.06674194335938,1184.3355712890625,981.353271484375,1112.479248046875,3181.48388671875,1985.5999755859375,22.750999450683594,922.5,5.586422825366974,0.009924298360359796,0.008842265887160083,0.011815500785756328,0.001525925466012934,0.00645481106271828,0.007874899199488805,0.010063384153391697,0.011385444152243629,0.013262765342330951,0.007712758013387999,0.007124450831038631,-0.0030515167092057816,-0.0009019414222990463,0.0071049426053855225,0.007416219112686084,0.007087432201289934,0.011477920984205525,0.011473563936126085,0.014916666722349037,0.008854856166069736,0.003436389018607322,0.002909410901256404,-0.00010836287511717391,0.011568340920175668
2023-11-03,1151.3284912109375,3177.500732421875,1307.7696533203125,722.1199951171875,918.7406616210938,2861.85302734375,557.4217529296875,917.9181518554688,2430.893310546875,1729.3585205078125,405.5462951660156,732.9254150390625,2227.81201171875,2917.35107421875,10071.140625,184.01876831054688,1177.685546875,987.2437133789062,1120.5809326171875,3254.027587890625,1991.5,23.201000213623047,936.5999755859375,5.242349928876326,-0.00021550362550659674,-0.002738074522306233,0.013794207681888881,0.00474022274919661,0.01505517287699254,-0.0023474577973352506,0.010575145387501594,0.007468742631138836,0.009027696495337745,-0.0025608174789522042,0.004870722040136277,-0.005047489185046605,0.006567922435375406,0.009355152251717902,-0.0026496468265841955,-0.0002606317268725178,-0.005614983265954332,0.006002366391076874,0.00728254894150715,0.02280184459670287,0.002971406369161267,0.019779384370119724,0.015284526380419994,-0.06159091555481133
2023-11-06,1160.9075927734375,3205.33203125,1321.185791015625,727.351806640625,930.2028198242188,2924.963623046875,553.7579956054688,926.251708984375,2419.4130859375,1736.29296875,407.51202392578125,747.8133544921875,2243.947265625,2967.755859375,10079.51953125,184.54652404785156,1180.8941650390625,1007.7603149414062,1129.321044921875,3246.624267578125,1981.5999755859375,23.14900016784668,910.2000122070312,5.4541348988499685,0.00832004213882076,0.008758864646086773,0.010258792640776004,0.007245072230119387,0.01247594526065754,0.022052353877061837,-0.006572684515742,0.009078758396988684,-0.0047226361434975495,0.004009838422718293,0.004847113099531342,0.02031303478858293,0.007242646067700198,0.01727758636993948,0.000831971924729169,0.002867945167495334,0.002724511795679785,0.020781698869755783,0.0077996261138180145,-0.0022751252448044434,-0.004971139550119297,-0.0022412846557293697,-0.02818702121190042,0.04039886174081442
2023-11-07,1153.3634033203125,3196.038818359375,1322.127197265625,723.8233642578125,932.8099975585938,2911.0537109375,558.96435546875,924.2299194335938,2418.49267578125,1747.3182373046875,405.031494140625,741.2420654296875,2231.308837890625,2971.7236328125,10048.6005859375,183.89881896972656,1184.846923828125,1019.2416381835938,1149.8941650390625,3249.75439453125,1966.800048828125,22.507999420166016,891.5,5.451895958848353,-0.006498527100767593,-0.002899298044639953,0.0007125464536492654,-0.004851080798312868,0.0028028056664757273,-0.004755584650617095,0.009401868514040457,-0.0021827647184565757,-0.0003804270389375919,0.006349889536571007,-0.006087010050059294,-0.008787338475604423,-0.005632230279197237,0.0013369608638682529,-0.00306750189993088,-0.0035097116104828574,0.0033472591414926978,0.011392910667309852,0.018217246733952974,0.0009641174016912224,-0.007468675282677251,-0.027690213099181515,-0.020544948314918043,-0.00041050323161007096
2023-11-08,1159.368896484375,3206.564453125,1309.60546875,725.9161376953125,920.6591796875,2945.607177734375,559.49462890625,923.8353881835938,2440.677978515625,1742.329345703125,409.00970458984375,737.7166137695312,2257.884521484375,3032.36572265625,10116.2216796875,183.37109375,1178.987548828125,1020.0403442382812,1155.540771484375,3291.14404296875,1951.5,22.64699935913086,865.4000244140625,5.568881431252892,0.005206939241156672,0.0032933375856267766,-0.009470895494413822,0.0028912764368222987,-0.01302603735261798,0.011869745538204857,0.0009486712923856278,-0.0004268756525884765,0.009173194095867254,-0.0028551705665580407,0.009821978060396308,-0.004756140840593837,0.011910356443025405,0.02040636927814088,0.00672940407688527,-0.0028696498579114937,-0.004945259072850483,0.0007836277726163132,0.004910544480517975,0.012736238931517763,-0.007779158251110085,0.00617557946266456,-0.02927647289505053,0.021457759518443087
2023-11-09,1146.787109375,3174.229248046875,1294.353515625,723.044677734375,922.2333374023438,2973.525634765625,557.6145629882812,919.49609375,2399.359619140625,1741.0322265625,406.6227722167969,730.472900390625,2212.625732421875,3017.621826171875,10192.71484375,182.723388671875,1178.84814453125,1020.2400512695312,1155.0499267578125,3263.219482421875,1964.199951171875,22.83099937438965,856.5999755859375,5.435968299537399,-0.010852272428152565,-0.010084065220211658,-0.011646219788283063,-0.0039556359362032945,0.0017098159118753564,0.009477997352221212,-0.0033602930588343405,-0.004697042881335656,-0.01692904993559574,-0.0007444741396475107,-0.00583588200050289,-0.00981910023944399,-0.02004477582084052,-0.004862176212524827,0.007561436125514298,-0.0035322092750782463,-0.00011824068626808959,0.0001957834632502209,-0.0004247749094408171,-0.008484757938970633,0.00650778948084807,0.008124697331463704,-0.010168764247589723,-0.023867114672181167
2023-11-10,1148.946044921875,3160.953369140625,1288.75146484375,725.8917236328125,923.4632568359375,2981.782958984375,558.7233276367188,922.6026611328125,2408.90185546875,1741.5311279296875,408.6352844238281,736.2183837890625,2203.084716796875,3013.947998046875,10181.39453125,181.97972106933594,1167.640869140625,1027.5281982421875,1158.1431884765625,3235.990966796875,1932.5999755859375,22.21500015258789,838.5999755859375,5.501084833471425,0.0018825948855072383,-0.004182394486604513,-0.004328068579119937,0.00393757949696627,0.0013336315048619873,0.0027769473793020083,0.0019884069069064925,0.0033785541928110785,0.00397699296595766,0.0002865549296422465,0.004949334726285892,0.007865429908987753,-0.004312078398616803,-0.001217458096682944,-0.0011106278036357997,-0.004069909210552725,-0.009506971226630245,0.007143560933122739,0.002678032911904271,-0.008344065047316884,-0.016087962718400628,-0.026980826012055648,-0.021013309027574367,0.01197882885732926
2023-11-13,1148.7972412109375,3159.152099609375,1293.176513671875,724.5776977539062,919.3801879882812,2996.77392578125,560.5069580078125,922.1095581054688,2400.76416015625,1744.27490234375,408.12042236328125,727.9166259765625,2211.626708984375,3022.912109375,10190.8037109375,183.10719299316406,1172.802734375,1023.6844482421875,1156.62109375,3244.33837890625,1945.5,22.298999786376953,857.0,5.4092993245404175,-0.00012951322787979613,-0.0005698500803065221,0.003433593636040122,-0.0018102229797166691,-0.004421474073203591,0.005027517764734091,0.0031923320235045516,-0.0005344695480699047,-0.0033781763644814555,0.0015754954763997908,-0.0012599549773897323,-0.01127621639896259,0.003877287206603297,0.002974209022164276,0.0009241543148750253,0.0061955910098276945,0.0044207644411882185,-0.003740773252330798,-0.0013142543527494555,0.002579553588073713,0.006674958386125196,0.003781212388570543,0.021941360541068766,-0.016684983364106176
2023-11-14,1148.7972412109375,3159.152099609375,1293.176513671875,724.5776977539062,919.3801879882812,2996.77392578125,560.5069580078125,922.1095581054688,2400.76416015625,1744.27490234375,408.12042236328125,727.9166259765625,2211.626708984375,3022.912109375,10190.8037109375,183.10719299316406,1172.802734375,1023.6844482421875,1156.62109375,3244.33837890625,1961.800048828125,23.07900047302246,886.2000122070312,5.644092356882223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008378334015998412,0.03497917817471041,0.034072359634808924,0.04340544278565206
2023-11-15,1169.5684814453125,3228.137451171875,1327.96435546875,732.1700439453125,925.9229125976562,3012.945068359375,563.7369384765625,936.9027709960938,2408.756591796875,1765.527099609375,413.6899719238281,714.4131469726562,2223.3662109375,3052.890380859375,10247.302734375,187.9049835205078,1187.3582763671875,1039.658447265625,1159.6654052734375,3275.34326171875,1960.0999755859375,23.485000610351562,895.2999877929688,5.486553474229376,0.01808085838757778,0.021836666734415866,0.026901077640280935,0.010478305107846309,0.007116451599518792,0.005396183689067913,0.005762605481705707,0.016042793137312827,0.0033291198582807713,0.01218397239854152,0.013646828865597094,-0.01855085942815249,0.005308084725797135,0.009917017233614933,0.005544118505281581,0.026202086597017837,0.012410903867771328,0.015604417016266137,0.0026320733210625225,0.009556611916341717,-0.0008665884391241274,0.017591755665661735,0.01026853471066258,-0.027912173063707857
