Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2025-07-02 00:00:00.000000,2634.0,2646.0,2613.60009765625,2630.199951171875,,621409,ADANIENT
2025-07-03 00:00:00.000000,2634.0,2644.0,2605.10009765625,2611.199951171875,,502724,ADANIENT
2025-07-04 00:00:00.000000,2617.0,2617.0,2582.199951171875,2599.10009765625,,370305,ADANIENT
2025-07-07 00:00:00.000000,2602.0,2605.39990234375,2572.0,2576.10009765625,,412159,ADANIENT
2025-07-08 00:00:00.000000,2586.0,2600.0,2573.0,2591.300048828125,,357686,ADANIENT
2025-07-09 00:00:00.000000,2599.0,2609.89990234375,2570.0,2583.0,,396880,ADANIENT
2025-07-10 00:00:00.000000,2591.0,2604.0,2575.0,2581.0,,306565,ADANIENT
2025-07-11 00:00:00.000000,2575.0,2591.89990234375,2551.89990234375,2558.699951171875,,390645,ADANIENT
2025-07-14 00:00:00.000000,2555.0,2604.800048828125,2543.5,2581.300048828125,,536585,ADANIENT
2025-07-15 00:00:00.000000,2588.0,2606.89990234375,2576.0,2598.199951171875,,379425,ADANIENT
2025-07-16 00:00:00.000000,2602.5,2619.5,2595.5,2608.5,,686644,ADANIENT
2025-07-17 00:00:00.000000,2612.0,2654.5,2605.300048828125,2616.60009765625,,785771,ADANIENT
2025-07-18 00:00:00.000000,2612.0,2626.699951171875,2584.199951171875,2596.10009765625,,479942,ADANIENT
2025-07-21 00:00:00.000000,2596.300048828125,2624.89990234375,2585.0,2619.5,,369782,ADANIENT
2025-07-22 00:00:00.000000,2626.0,2630.0,2581.60009765625,2587.800048828125,,387055,ADANIENT
2025-07-23 00:00:00.000000,2600.699951171875,2625.89990234375,2593.5,2614.5,,316424,ADANIENT
2025-07-24 00:00:00.000000,2615.39990234375,2624.199951171875,2595.0,2608.39990234375,,253782,ADANIENT
2025-07-25 00:00:00.000000,2605.0,2617.0,2544.10009765625,2550.10009765625,,424612,ADANIENT
2025-07-28 00:00:00.000000,2549.0,2585.0,2512.60009765625,2522.300048828125,,428409,ADANIENT
2025-07-29 00:00:00.000000,2529.0,2557.39990234375,2507.5,2547.89990234375,,424781,ADANIENT
2025-07-30 00:00:00.000000,2547.89990234375,2552.60009765625,2525.0,2532.89990234375,,262063,ADANIENT
2025-07-31 00:00:00.000000,2509.89990234375,2520.0,2422.60009765625,2430.699951171875,,1457616,ADANIENT
2025-08-01 00:00:00.000000,2425.0,2444.89990234375,2333.0,2350.89990234375,,976341,ADANIENT
2025-08-04 00:00:00.000000,2360.0,2374.699951171875,2338.199951171875,2363.60009765625,,576426,ADANIENT
2025-08-05 00:00:00.000000,2370.0,2370.0,2316.0,2328.199951171875,,576742,ADANIENT
2025-08-06 00:00:00.000000,2333.89990234375,2347.89990234375,2296.0,2300.300048828125,,631582,ADANIENT
2025-08-07 00:00:00.000000,2290.0,2295.0,2202.800048828125,2249.800048828125,,1529410,ADANIENT
2025-08-08 00:00:00.000000,2247.0,2260.89990234375,2164.800048828125,2178.10009765625,,2552736,ADANIENT
2025-08-11 00:00:00.000000,2196.0,2302.0,2183.0,2283.39990234375,,2376286,ADANIENT
2025-08-12 00:00:00.000000,2280.10009765625,2314.699951171875,2267.0,2288.199951171875,,1075526,ADANIENT
2025-08-13 00:00:00.000000,2299.0,2314.89990234375,2245.39990234375,2280.10009765625,,833679,ADANIENT
2025-08-14 00:00:00.000000,2288.0,2304.0,2267.699951171875,2281.60009765625,,998109,ADANIENT
2025-08-18 00:00:00.000000,2309.60009765625,2360.0,2300.0,2333.60009765625,,988629,ADANIENT
2025-08-19 00:00:00.000000,2339.89990234375,2395.60009765625,2314.10009765625,2388.39990234375,,1069432,ADANIENT
2025-08-20 00:00:00.000000,2380.0,2406.0,2372.10009765625,2387.10009765625,,780025,ADANIENT
2025-08-21 00:00:00.000000,2387.10009765625,2397.0,2371.39990234375,2377.199951171875,,441867,ADANIENT
2025-08-22 00:00:00.000000,2369.89990234375,2376.300048828125,2321.0,2324.89990234375,,584211,ADANIENT
2025-08-25 00:00:00.000000,2335.699951171875,2348.39990234375,2300.0,2302.89990234375,,542455,ADANIENT
2025-08-26 00:00:00.000000,2304.0,2309.300048828125,2249.39990234375,2272.0,,1071550,ADANIENT
2025-08-28 00:00:00.000000,2271.89990234375,2327.89990234375,2255.0,2275.199951171875,,907868,ADANIENT
2025-08-29 00:00:00.000000,2283.0,2289.699951171875,2240.0,2244.699951171875,,795699,ADANIENT
2025-09-01 00:00:00.000000,2259.0,2288.0,2252.10009765625,2284.199951171875,,425639,ADANIENT
2025-09-02 00:00:00.000000,2291.0,2302.0,2264.0,2274.199951171875,,481894,ADANIENT
2025-09-03 00:00:00.000000,2285.0,2293.0,2263.10009765625,2288.699951171875,,443629,ADANIENT
2025-09-04 00:00:00.000000,2309.89990234375,2317.300048828125,2275.0,2278.800048828125,,392697,ADANIENT
2025-09-05 00:00:00.000000,2275.0,2293.5,2248.0,2281.39990234375,,443010,ADANIENT
2025-09-08 00:00:00.000000,2290.0,2333.89990234375,2286.0,2310.89990234375,,542811,ADANIENT
2025-09-09 00:00:00.000000,2320.0,2325.0,2297.0,2311.60009765625,,369431,ADANIENT
2025-09-10 00:00:00.000000,2330.0,2345.89990234375,2325.10009765625,2340.199951171875,,390490,ADANIENT
2025-09-11 00:00:00.000000,2348.0,2418.699951171875,2340.199951171875,2398.800048828125,,2111888,ADANIENT
2025-09-12 00:00:00.000000,2416.89990234375,2421.60009765625,2387.10009765625,2392.0,,533971,ADANIENT
2025-09-15 00:00:00.000000,2392.0,2402.800048828125,2378.10009765625,2383.39990234375,,298129,ADANIENT
2025-09-16 00:00:00.000000,2410.0,2415.800048828125,2388.0,2399.39990234375,,752979,ADANIENT
2025-09-17 00:00:00.000000,2417.0,2417.0,2391.0,2402.0,,514354,ADANIENT
2025-09-18 00:00:00.000000,2414.5,2438.0,2388.39990234375,2402.0,,703730,ADANIENT
2025-09-19 00:00:00.000000,2495.0,2579.0,2466.10009765625,2524.0,,7965135,ADANIENT
2025-09-22 00:00:00.000000,2535.0,2659.0,2522.10009765625,2629.5,,7022985,ADANIENT
2025-09-23 00:00:00.000000,2642.60009765625,2695.0,2593.0,2676.39990234375,,5610022,ADANIENT
2025-09-24 00:00:00.000000,2655.0,2676.0,2614.39990234375,2619.800048828125,,1720785,ADANIENT
2025-09-25 00:00:00.000000,2625.0,2647.89990234375,2567.0,2576.39990234375,,1489682,ADANIENT
2025-09-26 00:00:00.000000,2572.800048828125,2605.0,2535.0,2543.699951171875,,1037808,ADANIENT
2025-09-29 00:00:00.000000,2543.699951171875,2555.0,2505.0,2509.5,,1012402,ADANIENT
2025-09-30 00:00:00.000000,2522.0,2535.0,2490.60009765625,2505.89990234375,,712592,ADANIENT
2025-10-01 00:00:00.000000,2518.39990234375,2603.39990234375,2472.10009765625,2592.699951171875,,1573485,ADANIENT
2025-10-03 00:00:00.000000,2595.0,2612.89990234375,2564.39990234375,2589.89990234375,,917651,ADANIENT
2025-10-06 00:00:00.000000,2589.10009765625,2599.800048828125,2562.60009765625,2573.5,,654955,ADANIENT
2025-10-07 00:00:00.000000,2580.699951171875,2617.300048828125,2533.10009765625,2542.199951171875,,1120230,ADANIENT
2025-10-08 00:00:00.000000,2562.0,2565.0,2500.0,2524.10009765625,,1063357,ADANIENT
2025-10-09 00:00:00.000000,2535.0,2559.0,2522.199951171875,2542.39990234375,,651703,ADANIENT
2025-10-10 00:00:00.000000,2552.0,2565.0,2538.800048828125,2550.89990234375,,690142,ADANIENT
2025-10-13 00:00:00.000000,2529.10009765625,2542.10009765625,2504.0,2527.39990234375,,645483,ADANIENT
2025-10-14 00:00:00.000000,2538.89990234375,2538.89990234375,2485.199951171875,2517.0,,673048,ADANIENT
2025-10-15 00:00:00.000000,2535.0,2561.39990234375,2527.300048828125,2532.800048828125,,759772,ADANIENT
2025-10-16 00:00:00.000000,2544.800048828125,2579.699951171875,2540.89990234375,2557.60009765625,,1020102,ADANIENT
2025-10-17 00:00:00.000000,2560.0,2577.199951171875,2543.10009765625,2549.39990234375,,682968,ADANIENT
2025-10-20 00:00:00.000000,2561.300048828125,2579.0,2537.10009765625,2548.10009765625,,747349,ADANIENT
2025-10-21 00:00:00.000000,2554.89990234375,2562.0,2542.300048828125,2549.89990234375,,101019,ADANIENT
2025-10-23 00:00:00.000000,2559.89990234375,2577.800048828125,2540.89990234375,2545.800048828125,,852445,ADANIENT
2025-10-24 00:00:00.000000,2554.800048828125,2554.800048828125,2497.699951171875,2504.199951171875,,473765,ADANIENT
2025-10-27 00:00:00.000000,2504.199951171875,2514.60009765625,2487.10009765625,2492.800048828125,,478055,ADANIENT
2025-10-28 00:00:00.000000,2495.0,2516.0,2479.10009765625,2494.39990234375,,626988,ADANIENT
2025-10-29 00:00:00.000000,2500.0,2600.0,2495.5,2537.39990234375,,1526734,ADANIENT
2025-10-30 00:00:00.000000,2550.0,2559.39990234375,2511.800048828125,2526.89990234375,,783328,ADANIENT
2025-10-31 00:00:00.000000,2535.0,2543.5,2464.89990234375,2481.0,,848642,ADANIENT
2025-05-06 00:00:00.000000,1343.4638503496399,1349.7333969096571,1308.6333060813158,1314.4052734375,,3604276,ADANIPORTS
2025-05-07 00:00:00.000000,1292.511802753668,1334.8060355469254,1292.4121897283621,1331.720947265625,,3269847,ADANIPORTS
2025-05-08 00:00:00.000000,1333.5122470928063,1360.2820321698568,1310.0265333055384,1326.6456298828125,,5077662,ADANIPORTS
2025-05-09 00:00:00.000000,1293.7059173682228,1318.4853857736734,1286.3417209273443,1299.9754638671875,,2979366,ADANIPORTS
2025-05-12 00:00:00.000000,1353.415440653582,1368.3428168372611,1338.9856436760253,1355.5052490234375,,3662785,ADANIPORTS
2025-05-13 00:00:00.000000,1354.012463037518,1385.160968819839,1340.5778249521143,1362.57080078125,,3356599,ADANIPORTS
2025-05-14 00:00:00.000000,1373.3185753848668,1375.20940061785,1355.405724401586,1365.1583251953125,,1557379,ADANIPORTS
2025-05-15 00:00:00.000000,1368.939780818734,1403.073760288198,1365.2577435723251,1399.3916015625,,3706424,ADANIPORTS
2025-05-16 00:00:00.000000,1404.0689918528594,1418.0012092642976,1394.2168995303407,1400.5859375,,2777119,ADANIPORTS
2025-05-19 00:00:00.000000,1400.6854379192648,1403.770404641203,1385.2604828302783,1391.530029296875,,1317210,ADANIPORTS
2025-05-20 00:00:00.000000,1392.2265449066854,1400.4864078820515,1374.7117820757692,1377.896240234375,,2970441,ADANIPORTS
2025-05-21 00:00:00.000000,1373.3185360766447,1384.2652780308788,1363.5659355620646,1377.896240234375,,1993690,ADANIPORTS
2025-05-22 00:00:00.000000,1373.4180833935823,1401.183027046398,1352.0221777959277,1364.76025390625,,3186493,ADANIPORTS
2025-05-23 00:00:00.000000,1376.4035461688645,1391.7290096847053,1368.3427874983695,1388.64404296875,,1715309,ADANIPORTS
2025-05-26 00:00:00.000000,1389.0420547993251,1403.7703252932338,1388.0468964627385,1393.420654296875,,1024835,ADANIPORTS
2025-05-27 00:00:00.000000,1390.2362753479333,1412.129759999082,1378.6924622822778,1397.4013671875,,2571237,ADANIPORTS
2025-05-28 00:00:00.000000,1398.1975068241718,1420.8871662027864,1396.207190088479,1404.16845703125,,2035398,ADANIPORTS
2025-05-29 00:00:00.000000,1414.120003112428,1434.0231699401893,1403.6708405278534,1431.634765625,,1662886,ADANIPORTS
2025-05-30 00:00:00.000000,1435.018323155412,1450.4432773918259,1421.88228168773,1425.8629150390625,,2575127,ADANIPORTS
2025-06-02 00:00:00.000000,1425.8629307682531,1474.8246729380428,1418.39924315217,1460.8924560546875,,3164701,ADANIPORTS
2025-06-03 00:00:00.000000,1462.8827777314712,1464.8730944358679,1419.7923724895693,1425.3653564453125,,3677200,ADANIPORTS
2025-06-04 00:00:00.000000,1425.3654393450756,1434.1227604661747,1416.2099090847878,1429.2464599609375,,1446972,ADANIPORTS
2025-06-05 00:00:00.000000,1436.8096494175065,1460.5938363868227,1431.0376824958357,1449.6470947265625,,2019939,ADANIPORTS
2025-06-06 00:00:00.000000,1449.6472087950817,1471.7397984081272,1446.6617335619108,1464.5745849609375,,1269864,ADANIPORTS
2025-06-09 00:00:00.000000,1474.8247102400528,1476.815026988015,1456.0161926759506,1459.996826171875,,1493331,ADANIPORTS
2025-06-10 00:00:00.000000,1464.873095084471,1486.766578842527,1462.683795300382,1466.6644287109375,,2125187,ADANIPORTS
2025-06-11 00:00:00.000000,1466.6644122499329,1468.8537120094504,1441.7854537131873,1449.3486328125,,2192673,ADANIPORTS
2025-06-12 00:00:00.000000,1452.732266287877,1458.5041120621972,1433.1275731176486,1438.800048828125,,2192452,ADANIPORTS
2025-06-13 00:00:00.000000,1405.0,1423.800048828125,1397.0999755859375,1405.0,,3380550,ADANIPORTS
2025-06-16 00:00:00.000000,1389.0,1411.199951171875,1375.0,1400.5999755859375,,2823300,ADANIPORTS
2025-06-17 00:00:00.000000,1400.5,1414.800048828125,1384.0,1392.300048828125,,1571621,ADANIPORTS
2025-06-18 00:00:00.000000,1387.0,1395.199951171875,1365.199951171875,1372.5999755859375,,1732093,ADANIPORTS
2025-06-19 00:00:00.000000,1370.5,1372.5999755859375,1331.5999755859375,1338.0,,2950283,ADANIPORTS
2025-06-20 00:00:00.000000,1338.0,1356.699951171875,1334.5999755859375,1349.300048828125,,4541583,ADANIPORTS
2025-06-23 00:00:00.000000,1341.0,1364.9000244140625,1335.699951171875,1354.800048828125,,3921155,ADANIPORTS
2025-06-24 00:00:00.000000,1395.0999755859375,1418.699951171875,1385.0999755859375,1389.5,,7635176,ADANIPORTS
2025-06-25 00:00:00.000000,1399.699951171875,1404.0,1385.5,1393.0999755859375,,1915989,ADANIPORTS
2025-06-26 00:00:00.000000,1399.0,1433.0,1395.199951171875,1429.300048828125,,2877806,ADANIPORTS
2025-06-27 00:00:00.000000,1434.9000244140625,1456.800048828125,1427.0,1440.199951171875,,2888390,ADANIPORTS
2025-06-30 00:00:00.000000,1440.800048828125,1453.5,1432.699951171875,1450.199951171875,,1586196,ADANIPORTS
2025-07-01 00:00:00.000000,1450.300048828125,1459.800048828125,1442.0,1447.0,,2134736,ADANIPORTS
2025-07-02 00:00:00.000000,1458.0,1458.0,1440.0,1443.9000244140625,,1219600,ADANIPORTS
2025-07-03 00:00:00.000000,1444.0,1451.0999755859375,1426.699951171875,1431.0999755859375,,978007,ADANIPORTS
2025-07-04 00:00:00.000000,1432.0,1439.9000244140625,1416.5999755859375,1424.4000244140625,,608462,ADANIPORTS
2025-07-07 00:00:00.000000,1424.4000244140625,1437.800048828125,1417.0,1435.5999755859375,,764520,ADANIPORTS
2025-07-08 00:00:00.000000,1438.0,1449.9000244140625,1430.0,1448.5,,824935,ADANIPORTS
2025-07-09 00:00:00.000000,1448.4000244140625,1455.800048828125,1438.300048828125,1443.0,,1008636,ADANIPORTS
2025-07-10 00:00:00.000000,1444.0,1450.199951171875,1437.199951171875,1443.0999755859375,,1035509,ADANIPORTS
2025-07-11 00:00:00.000000,1444.0,1453.9000244140625,1428.300048828125,1431.699951171875,,819864,ADANIPORTS
2025-07-14 00:00:00.000000,1432.0,1446.5,1426.0999755859375,1433.0,,718442,ADANIPORTS
2025-07-15 00:00:00.000000,1434.4000244140625,1449.300048828125,1429.0,1445.0999755859375,,735108,ADANIPORTS
2025-07-16 00:00:00.000000,1447.5,1474.0,1442.9000244140625,1456.699951171875,,2488981,ADANIPORTS
2025-07-17 00:00:00.000000,1455.0,1464.0,1448.9000244140625,1452.5,,1168071,ADANIPORTS
2025-07-18 00:00:00.000000,1452.4000244140625,1456.5,1429.0999755859375,1443.0999755859375,,1147990,ADANIPORTS
2025-07-21 00:00:00.000000,1442.0999755859375,1453.0999755859375,1430.0,1450.5,,815780,ADANIPORTS
2025-07-22 00:00:00.000000,1454.5,1454.5,1417.0999755859375,1420.699951171875,,976668,ADANIPORTS
2025-07-23 00:00:00.000000,1430.0,1438.5,1419.0,1420.800048828125,,740816,ADANIPORTS
2025-07-24 00:00:00.000000,1423.199951171875,1426.0,1405.0,1411.5999755859375,,598011,ADANIPORTS
2025-07-25 00:00:00.000000,1411.699951171875,1416.699951171875,1390.0,1396.300048828125,,744410,ADANIPORTS
2025-07-28 00:00:00.000000,1396.300048828125,1404.0999755859375,1373.5,1376.0,,790020,ADANIPORTS
2025-07-29 00:00:00.000000,1376.0,1398.699951171875,1373.5999755859375,1395.9000244140625,,782760,ADANIPORTS
2025-07-30 00:00:00.000000,1398.800048828125,1403.0999755859375,1391.5,1394.0,,627316,ADANIPORTS
2025-07-31 00:00:00.000000,1382.0999755859375,1395.800048828125,1370.300048828125,1373.0999755859375,,1412892,ADANIPORTS
2025-08-01 00:00:00.000000,1371.0,1375.9000244140625,1342.800048828125,1347.0999755859375,,1239941,ADANIPORTS
2025-08-04 00:00:00.000000,1349.800048828125,1397.0,1345.199951171875,1388.9000244140625,,1368323,ADANIPORTS
2025-08-05 00:00:00.000000,1392.0,1394.199951171875,1346.0,1358.0999755859375,,3000067,ADANIPORTS
2025-08-06 00:00:00.000000,1374.0,1386.9000244140625,1358.0999755859375,1367.0999755859375,,2293293,ADANIPORTS
2025-08-07 00:00:00.000000,1351.0,1357.9000244140625,1315.0,1345.4000244140625,,2857406,ADANIPORTS
2025-08-08 00:00:00.000000,1345.4000244140625,1356.9000244140625,1317.699951171875,1325.0,,1561061,ADANIPORTS
2025-08-11 00:00:00.000000,1325.0,1348.300048828125,1313.699951171875,1339.4000244140625,,2053173,ADANIPORTS
2025-08-12 00:00:00.000000,1342.0,1349.5999755859375,1328.199951171875,1330.5,,1260241,ADANIPORTS
2025-08-13 00:00:00.000000,1335.199951171875,1339.300048828125,1316.5999755859375,1319.5999755859375,,1205658,ADANIPORTS
2025-08-14 00:00:00.000000,1324.800048828125,1329.0,1290.5,1300.300048828125,,2298528,ADANIPORTS
2025-08-18 00:00:00.000000,1321.9000244140625,1332.0,1295.0,1327.199951171875,,10225114,ADANIPORTS
2025-08-19 00:00:00.000000,1332.0,1371.699951171875,1325.0,1369.4000244140625,,3150673,ADANIPORTS
2025-08-20 00:00:00.000000,1369.4000244140625,1374.5999755859375,1358.0,1370.5999755859375,,1594619,ADANIPORTS
2025-08-21 00:00:00.000000,1371.0999755859375,1377.800048828125,1355.300048828125,1361.800048828125,,1227167,ADANIPORTS
2025-08-22 00:00:00.000000,1364.0,1364.0,1338.199951171875,1341.199951171875,,1210284,ADANIPORTS
2025-08-25 00:00:00.000000,1341.300048828125,1348.9000244140625,1332.5,1340.4000244140625,,1214246,ADANIPORTS
2025-08-26 00:00:00.000000,1335.199951171875,1339.9000244140625,1310.0,1315.4000244140625,,1652272,ADANIPORTS
2025-08-28 00:00:00.000000,1316.9000244140625,1338.800048828125,1311.199951171875,1315.4000244140625,,1785681,ADANIPORTS
2025-08-29 00:00:00.000000,1318.0,1322.9000244140625,1303.0,1312.800048828125,,1592903,ADANIPORTS
2025-09-01 00:00:00.000000,1318.300048828125,1338.5,1316.0999755859375,1335.300048828125,,983914,ADANIPORTS
2025-09-02 00:00:00.000000,1340.9000244140625,1348.800048828125,1328.199951171875,1336.199951171875,,1495993,ADANIPORTS
2025-09-03 00:00:00.000000,1338.0,1344.800048828125,1327.5999755859375,1332.4000244140625,,1774676,ADANIPORTS
2025-09-04 00:00:00.000000,1338.0,1348.0,1326.0,1328.199951171875,,1350147,ADANIPORTS
2025-09-05 00:00:00.000000,1330.0,1335.699951171875,1312.800048828125,1321.800048828125,,1135666,ADANIPORTS
2025-09-08 00:00:00.000000,1321.9000244140625,1363.4000244140625,1321.9000244140625,1348.300048828125,,1445628,ADANIPORTS
2025-09-09 00:00:00.000000,1354.699951171875,1385.0,1348.300048828125,1380.9000244140625,,3515252,ADANIPORTS
2025-09-10 00:00:00.000000,1400.0,1404.9000244140625,1385.0,1389.0999755859375,,2553605,ADANIPORTS
2025-09-11 00:00:00.000000,1404.9000244140625,1423.0999755859375,1388.0,1393.0999755859375,,4041646,ADANIPORTS
2025-09-12 00:00:00.000000,1395.5,1406.5,1391.0999755859375,1393.0999755859375,,1466190,ADANIPORTS
2025-09-15 00:00:00.000000,1393.0999755859375,1409.0,1392.199951171875,1395.199951171875,,1254831,ADANIPORTS
2025-09-16 00:00:00.000000,1400.0,1412.5999755859375,1396.5999755859375,1408.199951171875,,1636246,ADANIPORTS
2025-09-17 00:00:00.000000,1410.0,1413.0999755859375,1396.199951171875,1406.0999755859375,,1062568,ADANIPORTS
2025-09-18 00:00:00.000000,1410.0,1415.0,1401.0,1412.800048828125,,1416920,ADANIPORTS
2025-09-19 00:00:00.000000,1447.800048828125,1460.0,1425.0,1427.800048828125,,8069167,ADANIPORTS
2025-09-22 00:00:00.000000,1433.0,1461.699951171875,1425.0,1444.199951171875,,5490489,ADANIPORTS
2025-09-23 00:00:00.000000,1453.0,1455.0,1423.0999755859375,1441.5999755859375,,2550337,ADANIPORTS
2025-09-24 00:00:00.000000,1445.0,1452.4000244140625,1429.0999755859375,1431.5999755859375,,2603193,ADANIPORTS
2025-09-25 00:00:00.000000,1431.699951171875,1439.9000244140625,1404.0999755859375,1407.199951171875,,1970560,ADANIPORTS
2025-09-26 00:00:00.000000,1407.199951171875,1416.699951171875,1390.300048828125,1392.0,,1899079,ADANIPORTS
2025-09-29 00:00:00.000000,1393.5999755859375,1401.300048828125,1377.5999755859375,1383.199951171875,,1978395,ADANIPORTS
2025-09-30 00:00:00.000000,1389.699951171875,1408.0,1387.199951171875,1403.5,,1999250,ADANIPORTS
2025-10-01 00:00:00.000000,1406.0,1426.9000244140625,1392.699951171875,1422.699951171875,,1602493,ADANIPORTS
2025-10-03 00:00:00.000000,1413.0,1431.0,1412.5,1419.0999755859375,,1576970,ADANIPORTS
2025-10-06 00:00:00.000000,1419.0999755859375,1419.0999755859375,1395.0,1400.5,,1338654,ADANIPORTS
2025-10-07 00:00:00.000000,1400.800048828125,1415.0,1397.300048828125,1399.5,,1608151,ADANIPORTS
2025-10-08 00:00:00.000000,1399.4000244140625,1411.0999755859375,1386.0,1394.300048828125,,1704405,ADANIPORTS
2025-10-09 00:00:00.000000,1394.5,1399.800048828125,1388.4000244140625,1395.5999755859375,,1250770,ADANIPORTS
2025-10-10 00:00:00.000000,1400.5,1418.0,1395.699951171875,1409.4000244140625,,1359246,ADANIPORTS
2025-10-13 00:00:00.000000,1400.800048828125,1441.9000244140625,1396.0,1437.800048828125,,2245061,ADANIPORTS
2025-10-14 00:00:00.000000,1440.0,1442.199951171875,1422.0,1429.0,,2640234,ADANIPORTS
2025-10-15 00:00:00.000000,1430.0,1456.300048828125,1430.0,1450.699951171875,,2675240,ADANIPORTS
2025-10-16 00:00:00.000000,1454.0,1490.5,1453.0,1479.5,,6512312,ADANIPORTS
2025-10-17 00:00:00.000000,1479.5,1489.0,1462.5,1479.4000244140625,,3290072,ADANIPORTS
2025-10-20 00:00:00.000000,1488.0,1489.0,1459.0999755859375,1467.0,,2660484,ADANIPORTS
